ID_COMPRA,ID_PROVEEDOR,Puerto,Precio_envio,Fecha,Tiempo_de_Envio
12416658,23879534,Callao,340,2023-10-04,31
97360667,10832273,Callao,339,2024-08-30,38
43729849,68914303,Callao,409,2023-02-24,45
26123876,98519009,Callao,353,2024-10-26,40
42497403,63966867,Chancay,148,2025-05-02,25
55146801,10011184,Chancay,132,2025-03-20,18
62316049,93376541,Chancay,265,2025-12-18,24
57100536,95558893,Callao,384,2023-09-12,40
11940310,72873283,Callao,362,2023-10-09,37
69359365,54901492,Callao,476,2024-12-28,44
50115749,73349942,Callao,307,2023-05-02,36
94179049,28171144,Chancay,231,2025-10-15,22
14051086,14121398,Callao,423,2024-03-25,40
50681662,93791962,Callao,336,2023-04-01,38
74560399,40803116,Callao,457,2023-01-07,30
71902865,56182127,Callao,419,2024-06-21,34
90316144,54190768,Callao,417,2023-11-05,35
41644089,42990254,Callao,362,2024-09-05,33
21656794,48626888,Chancay,264,2025-07-06,20
74424320,15283412,Chancay,225,2025-11-03,18
83811761,42979770,Callao,476,2024-04-04,31
92737061,34004476,Callao,473,2024-10-26,39
35194489,93610850,Callao,338,2023-11-22,40
77789834,99667017,Callao,476,2023-03-16,37
43378072,31311788,Callao,453,2023-11-11,40
82017237,59464367,Callao,303,2024-11-20,36
92221509,76495860,Callao,317,2024-12-18,45
35340397,30376708,Callao,373,2024-02-29,45
76725973,35488840,Callao,421,2023-10-25,33
99668964,69054227,Callao,426,2024-12-02,44
35516074,90676560,Callao,307,2024-04-14,41
86411315,83208574,Callao,458,2023-05-31,41
35858987,76307269,Callao,429,2023-11-11,37
72423393,37482605,Callao,395,2023-12-14,35
79559103,33608569,Callao,493,2024-08-01,44
91208660,39074410,Callao,301,2024-11-29,45
89611368,68912533,Callao,441,2023-07-06,44
22170259,19357442,Callao,374,2024-09-13,40
95948245,89147779,Chancay,263,2025-11-16,23
91846745,59067705,Callao,498,2024-12-03,30
91140336,14003182,Callao,461,2023-09-13,32
75353894,34117572,Callao,456,2023-02-24,44
71300015,67925115,Callao,448,2023-09-04,39
10062752,67605711,Callao,339,2023-10-03,42
56019258,79792570,Callao,472,2023-10-13,32
55030734,38174725,Callao,363,2024-12-12,40
47526794,40039054,Callao,464,2023-08-15,41
78201116,63135874,Chancay,168,2025-12-20,25
87987958,79463821,Chancay,148,2025-01-15,18
77853142,35722952,Chancay,143,2025-03-27,18
45728550,34914531,Chancay,133,2025-12-23,19
59464070,69507569,Callao,325,2024-02-21,31
37675177,25259021,Callao,359,2024-03-19,35
71081540,63541404,Chancay,271,2025-01-01,23
66899840,58642245,Chancay,232,2025-02-11,24
90661052,46277705,Chancay,136,2025-08-21,23
51055623,42973121,Chancay,219,2025-11-04,23
14196769,39161351,Chancay,176,2025-01-23,23
11584730,49099235,Callao,413,2024-07-25,36
83915035,55305140,Callao,446,2024-07-13,37
91361988,98461806,Chancay,272,2025-12-29,19
14023058,32853953,Callao,316,2023-07-19,43
66829925,50346930,Chancay,239,2025-09-08,21
70145727,80556052,Callao,481,2023-12-30,36
42128704,13094008,Callao,433,2023-09-11,34
42383228,26284815,Callao,377,2024-01-02,32
30992378,17714107,Callao,425,2024-02-24,37
97008288,28887078,Callao,475,2023-11-21,30
28880562,24115416,Callao,349,2024-11-01,32
89779739,36375754,Callao,442,2023-12-30,41
94865148,50653525,Callao,447,2024-09-17,31
82757521,50780193,Callao,393,2024-08-24,31
43981090,23087219,Chancay,111,2025-10-07,24
35040377,83022722,Chancay,233,2025-04-07,24
66297563,77756580,Callao,458,2024-08-06,45
28658294,44786454,Callao,363,2024-10-31,36
88516381,10199123,Callao,401,2024-09-06,45
79822918,77304198,Chancay,201,2025-04-15,18
33696291,21860254,Chancay,196,2025-01-22,23
32881225,86281410,Callao,446,2023-05-30,33
26677979,25407745,Callao,493,2024-12-02,42
39142015,74348336,Chancay,182,2025-04-04,25
62605721,64692157,Chancay,201,2025-04-15,19
20776917,15662096,Chancay,118,2025-07-15,20
38959594,67892601,Callao,378,2023-06-08,41
23440902,12757853,Callao,483,2023-06-16,38
40199888,33426565,Callao,424,2023-02-02,40
43410690,89971731,Chancay,126,2025-03-14,23
26011853,93846300,Callao,316,2024-10-17,40
92245221,20781931,Callao,385,2024-08-29,33
33054676,21922257,Chancay,261,2025-08-14,19
85213123,45068388,Chancay,101,2025-12-22,24
63051840,36383369,Callao,328,2023-07-16,33
12120349,90263691,Callao,314,2023-11-30,41
88325726,72700045,Callao,424,2024-07-14,39
72719413,43779405,Chancay,156,2025-02-23,20
66388977,21286324,Chancay,153,2025-01-30,24
72088396,84781160,Callao,477,2023-10-12,38
22940053,17937686,Chancay,198,2025-06-13,18
45736508,58111332,Chancay,138,2025-03-14,23
14888008,27244683,Callao,322,2024-06-10,40
42724043,95586878,Chancay,299,2025-12-14,25
74684019,77561271,Callao,424,2024-12-24,32
79023948,19072152,Callao,460,2023-01-12,36
31133071,34504867,Chancay,103,2025-10-16,24
91011125,73302878,Callao,486,2023-09-10,31
41873198,19731944,Callao,454,2023-06-27,30
94723792,32673974,Callao,406,2024-02-22,44
93742832,60275062,Callao,428,2024-03-14,31
26029451,83517917,Chancay,122,2025-08-23,22
99078869,67786866,Callao,489,2023-11-26,38
20274781,31322075,Chancay,251,2025-03-14,18
71512399,32046903,Callao,310,2024-11-27,42
80123736,30816918,Chancay,173,2025-09-20,19
36532221,49309366,Callao,380,2023-04-19,32
15092659,21289016,Callao,464,2024-09-30,41
40762405,26068661,Callao,452,2024-09-01,36
36993322,60220597,Chancay,204,2025-08-25,25
71299908,43295119,Callao,316,2024-03-26,33
99571042,73689437,Callao,335,2023-02-05,38
35801192,12809290,Callao,439,2023-09-10,35
24257859,14340521,Callao,416,2023-08-23,33
76202111,32391637,Callao,382,2024-01-12,32
55193775,63354974,Callao,336,2023-01-24,40
26708655,86155556,Chancay,281,2025-07-25,23
80963612,66806484,Callao,431,2023-03-13,33
18471792,88699858,Callao,356,2023-05-30,37
48296496,26627530,Chancay,138,2025-10-22,19
72430791,30745489,Callao,334,2023-09-15,41
16277871,44771158,Callao,352,2023-03-21,44
11591006,94484883,Callao,371,2024-04-07,45
52491923,23144557,Callao,394,2023-08-11,37
89723491,39750521,Callao,486,2024-09-23,30
62836870,29120118,Callao,409,2023-01-28,34
76253896,36834077,Chancay,300,2025-06-07,22
96542400,94409521,Callao,309,2024-05-13,44
55257447,34617850,Callao,387,2024-07-05,38
24729415,21851608,Chancay,123,2025-09-14,23
59849309,98727353,Callao,311,2024-08-29,36
76586398,44851318,Callao,450,2023-11-05,30
92829915,52451460,Chancay,175,2025-01-03,22
88386372,62924319,Callao,330,2023-05-26,31
10664597,14330713,Callao,329,2024-01-31,35
19672010,11739700,Callao,413,2024-11-19,36
66177891,28920036,Callao,310,2024-06-30,37
46208952,63003822,Callao,442,2023-01-15,45
12479936,53707080,Chancay,265,2025-08-08,18
33537827,13656079,Callao,442,2024-05-31,45
18336434,93182088,Chancay,208,2025-12-09,22
21671091,61853246,Callao,436,2024-12-11,33
70601242,99760455,Callao,390,2023-08-17,32
35218951,64142163,Chancay,236,2025-02-10,20
77714592,55410912,Callao,336,2024-03-17,36
97285033,56272099,Callao,412,2024-03-20,35
15443585,68194261,Chancay,273,2025-08-07,23
47742715,87514290,Callao,474,2023-10-08,33
62076078,33689211,Callao,447,2024-03-14,32
90097813,97741698,Chancay,127,2025-09-25,19
82260824,87681909,Chancay,299,2025-07-21,24
69243073,78430883,Chancay,199,2025-06-06,24
27908605,95884479,Callao,409,2024-07-01,45
65777464,41688774,Callao,416,2023-10-07,44
93305411,98019598,Callao,438,2023-05-25,34
48442312,93321031,Callao,499,2024-06-23,42
63422079,33804715,Callao,440,2023-02-04,39
50167058,18621552,Callao,348,2024-08-10,35
89224014,74715674,Callao,456,2024-06-21,42
56435586,59484577,Callao,405,2023-02-17,39
30931262,77356399,Callao,443,2024-08-13,41
62317073,76813710,Callao,381,2023-02-16,30
68717294,76972012,Callao,349,2024-11-02,43
27041114,60144789,Callao,318,2024-12-25,43
59615066,18096989,Callao,373,2024-07-13,35
54980073,69608677,Callao,490,2023-12-03,33
25557829,75512089,Callao,375,2024-08-30,44
99986609,36456776,Callao,420,2024-06-26,35
78186629,11801863,Callao,377,2024-12-11,32
40398351,80016235,Callao,416,2024-09-02,44
28255426,98202414,Callao,332,2024-03-21,44
19470178,23062694,Chancay,161,2025-10-22,21
23238034,55115211,Callao,371,2023-12-26,41
28007124,56896198,Callao,466,2023-05-05,37
32531817,53863547,Chancay,175,2025-02-28,20
54326246,94838277,Chancay,222,2025-02-02,25
76342369,55485740,Chancay,115,2025-09-26,20
72390013,46885973,Callao,319,2023-06-25,38
24241413,87196399,Callao,387,2023-06-27,41
21672205,76493987,Chancay,299,2025-12-02,24
68053560,97432445,Chancay,238,2025-07-02,19
53040657,75990262,Chancay,264,2025-10-05,24
92895703,97772038,Callao,365,2023-03-16,34
66353701,32239132,Chancay,175,2025-05-06,19
77206984,21417486,Callao,364,2024-10-15,31
31480253,55677549,Chancay,169,2025-02-21,19
38902020,16580854,Chancay,146,2025-09-04,25
38878987,25763273,Callao,361,2023-04-26,40
90554697,13100491,Chancay,135,2025-11-02,18
90888734,73540707,Callao,378,2023-07-19,45
76906349,21226691,Chancay,277,2025-02-01,23
14196796,74707227,Callao,379,2024-12-30,37
16061928,63569298,Callao,499,2023-08-12,36
11321842,53778704,Chancay,137,2025-10-04,25
68421558,86024770,Callao,378,2024-12-05,36
87481763,18025353,Callao,427,2024-08-21,42
42955534,15422228,Callao,444,2023-01-19,32
66342962,29691229,Callao,445,2024-05-14,37
60300556,46626581,Chancay,275,2025-04-11,24
68964919,61140533,Callao,428,2023-06-23,44
94632851,92974669,Chancay,117,2025-05-19,19
30331728,81533434,Chancay,132,2025-01-16,21
44970740,17924545,Callao,366,2024-12-18,34
97557258,19620711,Callao,420,2024-01-22,41
12752809,38359834,Callao,409,2023-10-27,35
94210262,18165095,Callao,401,2023-10-19,33
32869176,63917511,Chancay,291,2025-12-03,22
39577629,94810326,Callao,375,2024-12-14,30
51849541,56401365,Chancay,131,2025-09-27,18
98022704,40039647,Chancay,120,2025-10-24,18
27383096,96724453,Callao,324,2024-01-18,40
24517521,89289911,Chancay,199,2025-01-11,25
34452096,42316990,Callao,335,2023-04-19,35
20813430,38322949,Callao,383,2024-09-03,30
50611212,21590447,Callao,362,2023-04-08,38
51981038,12873834,Callao,337,2023-03-23,37
16315231,27375792,Chancay,290,2025-10-26,21
87618641,70361619,Callao,421,2023-12-07,38
48307151,15043184,Chancay,131,2025-09-18,19
22627663,76903136,Chancay,159,2025-05-02,18
68790721,66245361,Chancay,155,2025-08-04,25
60906067,76035247,Callao,355,2023-06-13,33
65876346,17836945,Chancay,146,2025-05-20,23
25775852,72225585,Chancay,155,2025-07-06,22
79129244,12360286,Chancay,222,2025-06-15,19
75248251,74350072,Callao,420,2024-01-04,35
78820503,12566693,Callao,391,2023-05-22,34
26082011,58889652,Callao,402,2024-04-30,33
51091354,97284245,Callao,339,2024-10-18,45
99042144,41200686,Chancay,300,2025-03-21,24
51635643,24218983,Chancay,208,2025-06-25,24
80293662,58977171,Callao,444,2024-05-20,37
68431637,99755139,Chancay,247,2025-06-14,23
70071738,69794048,Chancay,267,2025-06-12,24
59276635,32004350,Chancay,129,2025-03-10,19
96198872,24518631,Callao,346,2024-11-04,40
53432141,55331978,Callao,356,2023-04-05,32
68024828,37086475,Chancay,282,2025-07-31,25
97106579,96109638,Chancay,190,2025-09-18,20
57793529,11090165,Callao,368,2024-07-04,36
12886508,80852984,Callao,330,2024-11-28,45
78971424,94588609,Callao,375,2023-08-29,44
74439162,88686232,Callao,430,2024-05-27,35
82803581,12512906,Callao,356,2023-02-27,39
61772636,23108564,Callao,495,2024-08-06,30
11776897,25595416,Callao,425,2023-05-30,33
82224404,48231679,Callao,386,2023-03-03,32
33727277,15457267,Callao,334,2023-11-16,40
43584567,21374541,Callao,465,2023-01-07,42
92643721,69417470,Callao,368,2023-02-26,41
95870831,12181177,Callao,306,2024-08-22,44
68998446,14809102,Chancay,118,2025-09-22,24
82224665,17286489,Callao,418,2023-02-17,36
45665291,49645680,Chancay,269,2025-09-20,21
66551646,20155089,Callao,416,2024-09-27,38
35312098,83082544,Chancay,166,2025-05-19,20
84148599,20159492,Callao,471,2024-02-17,37
73444659,78502445,Callao,407,2024-11-03,41
34419391,51654321,Chancay,165,2025-12-10,22
99922119,26387860,Callao,422,2024-09-05,33
54891055,89058516,Chancay,244,2025-01-14,20
58965930,47587492,Callao,409,2023-12-27,41
90569044,65782079,Callao,494,2024-02-12,44
97305347,27826804,Callao,486,2024-06-07,44
45398583,69297716,Callao,373,2024-12-02,45
94768833,98633116,Chancay,163,2025-01-12,19
78472127,51980972,Callao,499,2023-08-13,43
81039194,89989183,Callao,331,2023-09-15,39
10645871,37189377,Callao,358,2024-02-08,40
18789025,84203866,Callao,443,2023-10-22,32
26968169,14623621,Callao,343,2023-05-28,40
19697443,28558503,Callao,485,2023-07-25,34
18754572,48154966,Chancay,274,2025-01-20,25
40445276,27736999,Callao,419,2023-12-21,39
54079521,91393693,Callao,304,2023-12-07,41
22376150,33103117,Callao,383,2023-04-23,45
32387859,95239371,Callao,411,2024-06-08,36
39510682,77031072,Callao,348,2023-09-03,31
42921187,78890011,Callao,404,2023-06-16,33
13283070,58827980,Chancay,141,2025-12-22,23
15240263,96857333,Callao,497,2023-07-25,39
93203894,86757125,Callao,312,2024-09-19,42
51141270,97402821,Callao,359,2023-01-22,42
21639940,46259176,Chancay,261,2025-06-24,18
79122741,43938127,Chancay,159,2025-02-28,20
51178870,62052400,Chancay,199,2025-07-31,20
84420505,81587751,Callao,430,2024-06-16,45
36463807,89851738,Callao,416,2024-06-18,35
82179959,54520327,Callao,478,2024-01-01,32
79951643,60665224,Chancay,286,2025-08-15,21
84280769,57363149,Callao,361,2023-03-31,32
19434877,60361709,Chancay,160,2025-03-15,21
86489142,60243274,Callao,369,2024-10-24,30
11778234,10424209,Chancay,242,2025-05-17,20
22227973,40290632,Callao,488,2023-01-26,40
71873052,68246776,Callao,464,2023-11-14,32
25431241,99099489,Callao,350,2023-06-18,36
11871269,22125088,Chancay,165,2025-05-21,25
43569093,77331576,Chancay,220,2025-02-18,18
78797345,35455036,Callao,462,2024-06-25,35
78853554,11320704,Chancay,240,2025-12-25,21
73448094,11204899,Chancay,140,2025-08-12,24
78906434,70284843,Callao,460,2023-08-24,36
74079347,10753484,Callao,433,2024-01-01,44
29997717,42022992,Callao,314,2023-01-23,42
46295663,91696246,Callao,351,2023-10-04,38
21293183,59908681,Chancay,248,2025-09-03,19
75047989,60845990,Chancay,115,2025-10-30,22
67886826,33354398,Callao,415,2023-10-02,38
59641111,78986685,Callao,341,2024-01-01,43
77477856,96239307,Callao,354,2023-06-08,37
84213091,34886163,Callao,448,2024-08-16,35
35822337,16344195,Chancay,229,2025-07-13,21
79213170,64861290,Chancay,198,2025-08-18,21
22186838,75878327,Callao,366,2024-09-28,39
53364182,49301295,Chancay,257,2025-12-06,21
75281857,54084719,Chancay,261,2025-09-02,20
30952798,63373739,Callao,315,2023-01-28,31
73951412,14793100,Callao,450,2023-05-18,33
46204321,83337264,Callao,385,2024-02-27,38
52628156,10442320,Chancay,236,2025-05-25,22
74562865,19797590,Chancay,144,2025-12-02,18
93661729,95682316,Chancay,207,2025-07-10,20
37721831,98428401,Callao,347,2024-11-26,41
16266578,35865121,Chancay,126,2025-02-17,21
45064604,95019913,Callao,366,2024-03-22,45
19926023,36324159,Callao,305,2024-03-02,36
82696339,28438863,Callao,390,2023-09-15,34
28846157,39398953,Chancay,214,2025-01-19,20
43089713,92593649,Callao,399,2024-04-16,40
54034458,43302000,Chancay,256,2025-06-19,24
18765499,20196435,Callao,424,2023-05-28,35
79182945,42418162,Callao,300,2023-10-06,43
45757108,53998277,Callao,372,2023-06-08,30
65803836,44460750,Callao,405,2024-09-15,33
66049290,49524586,Callao,475,2023-07-17,44
88545146,27854472,Chancay,114,2025-10-27,23
52767288,62170969,Callao,325,2023-02-26,32
59172903,78370431,Callao,318,2023-03-08,36
16076398,75887986,Chancay,198,2025-01-18,22
18442490,74045878,Chancay,260,2025-08-29,20
46831476,60145805,Callao,351,2023-08-30,41
86390197,42314491,Callao,378,2024-09-14,45
34610864,17461714,Callao,460,2024-05-03,30
75180535,16476708,Chancay,131,2025-07-09,24
20023468,64912963,Chancay,216,2025-12-01,21
69682767,44008386,Callao,315,2023-11-09,37
81435669,96509981,Callao,494,2023-11-19,42
83108703,86504697,Chancay,295,2025-09-29,19
43101368,45425735,Callao,405,2024-02-19,33
33949754,22577807,Callao,358,2023-05-23,41
85123941,22768946,Callao,346,2024-04-29,42
48107369,66359631,Callao,304,2023-10-08,42
66594635,55662910,Callao,478,2023-02-22,33
78712640,27686410,Callao,390,2023-07-16,38
54349309,98838257,Callao,358,2024-10-10,32
30011553,86135689,Callao,450,2023-11-28,37
22238217,34758515,Chancay,139,2025-02-16,23
26214124,65810249,Callao,435,2024-07-27,44
90379636,67152298,Callao,412,2023-05-10,38
69386563,47946056,Chancay,261,2025-08-05,19
47753670,54149537,Chancay,294,2025-07-24,25
44789357,27540537,Callao,383,2024-06-03,40
54643836,68337445,Callao,407,2023-02-07,31
34858220,21057786,Callao,472,2023-05-05,40
90667315,33917247,Callao,310,2024-06-09,45
42358694,26026693,Chancay,298,2025-04-19,22
52567155,10920075,Callao,497,2023-06-08,36
86483204,84256402,Chancay,137,2025-03-26,25
61878168,11221090,Chancay,176,2025-01-22,19
86108670,62429031,Callao,435,2024-07-19,30
10433124,99404184,Callao,390,2024-10-21,38
64568899,68013562,Chancay,288,2025-09-10,19
62052599,64505816,Chancay,205,2025-12-07,21
58697784,67007573,Callao,373,2023-09-24,30
35035726,12869920,Callao,314,2023-08-10,38
29012665,19771744,Callao,358,2023-09-23,35
28286993,85702253,Chancay,224,2025-07-17,22
96562893,15124071,Chancay,120,2025-05-05,19
29971042,60785725,Callao,328,2024-09-15,38
23106607,71267507,Callao,356,2024-12-06,43
43821773,71828025,Callao,430,2023-02-16,45
22157167,54317967,Callao,373,2024-08-23,36
32628495,78049670,Chancay,230,2025-09-26,24
31375678,76111502,Callao,399,2024-02-03,33
87099157,35147814,Chancay,296,2025-06-14,24
16589416,84100735,Callao,483,2023-12-25,42
46539258,29260874,Chancay,152,2025-05-17,20
86499011,58846835,Chancay,270,2025-12-24,25
46680855,75785862,Callao,348,2024-02-11,34
33807327,83412101,Chancay,137,2025-11-11,20
10387706,30492477,Callao,410,2023-02-10,38
24782046,60031377,Callao,413,2024-04-27,33
23360188,98282056,Callao,328,2024-04-17,42
34996096,94691231,Callao,482,2024-10-17,33
62255170,95805754,Callao,328,2024-06-20,35
89198471,88559954,Callao,306,2023-12-03,36
93767474,30906234,Chancay,176,2025-10-24,24
25455922,47210616,Callao,458,2024-10-10,45
99092239,94387272,Callao,486,2023-07-11,35
24632772,78531978,Chancay,141,2025-02-07,24
72519710,41516333,Callao,306,2024-01-16,43
64698793,44237913,Callao,426,2024-04-14,41
75963538,68771169,Callao,484,2024-04-03,40
85909433,49475205,Chancay,102,2025-08-04,23
24575434,32818348,Chancay,121,2025-05-19,23
42232362,85514371,Callao,356,2024-09-20,39
26553519,39940861,Chancay,101,2025-09-04,19
10244357,65176106,Callao,373,2023-11-29,45
81934844,95678040,Chancay,190,2025-04-05,18
64181429,34873514,Callao,452,2023-05-03,38
51288975,37692234,Callao,369,2023-10-13,32
90842542,70889779,Chancay,244,2025-07-08,25
27766987,98632453,Callao,475,2023-09-27,37
67465831,23217488,Chancay,174,2025-02-25,22
96751806,10016279,Callao,320,2023-07-28,43
30997209,87685792,Chancay,155,2025-05-04,22
12098966,86686671,Callao,303,2024-03-26,36
93448892,39259132,Callao,452,2023-06-23,38
15585022,84389718,Chancay,128,2025-05-06,18
86718772,64644287,Callao,450,2023-10-16,37
42674440,48906661,Callao,451,2023-11-26,35
12200373,48562635,Chancay,173,2025-06-09,25
84395814,33485051,Chancay,147,2025-06-26,18
82094612,52596313,Callao,413,2024-03-03,42
51889127,22228368,Chancay,115,2025-01-16,24
45556382,47451841,Chancay,172,2025-04-29,25
24941912,19565567,Callao,304,2024-03-31,30
24870769,26289236,Callao,335,2024-10-02,37
10600726,77853887,Callao,451,2024-12-25,42
60335366,99006870,Callao,344,2024-02-04,35
18555375,17054274,Callao,464,2024-10-17,43
20386642,36421128,Callao,475,2024-06-18,34
27373885,68723526,Callao,440,2023-08-04,41
14884484,78627284,Callao,395,2023-12-05,44
76340513,71223432,Chancay,118,2025-01-12,25
74353285,38000814,Chancay,105,2025-05-23,22
92820905,83317413,Callao,321,2024-08-14,35
78093649,26950169,Chancay,112,2025-07-23,20
67371908,42156074,Chancay,275,2025-12-10,21
87390492,27281572,Callao,484,2023-10-26,36
93611462,18254392,Chancay,175,2025-05-27,19
46671463,45841643,Chancay,201,2025-10-02,22
11788813,75159610,Callao,447,2023-08-11,43
28369065,23530537,Callao,471,2023-01-29,33
97781347,50484320,Callao,445,2023-08-06,43
61275118,17400556,Chancay,239,2025-09-21,25
31052883,45648935,Callao,434,2023-03-29,39
23476124,97096828,Chancay,295,2025-06-01,20
66975230,18289798,Chancay,159,2025-10-01,25
77447715,94045576,Callao,348,2023-08-08,32
66532760,99955479,Callao,312,2023-07-13,31
19055459,72697173,Callao,398,2023-10-12,37
94216059,76483875,Callao,420,2024-04-20,38
93916388,48471995,Callao,482,2023-11-15,39
31800177,10420427,Callao,488,2023-08-17,44
38020175,11810671,Chancay,201,2025-04-26,20
51042832,47420914,Callao,403,2023-07-02,37
27627729,56171020,Chancay,125,2025-08-18,23
97837334,89354408,Chancay,168,2025-01-25,25
23718291,81978395,Callao,447,2023-07-05,44
47220561,77635616,Chancay,179,2025-12-17,24
26094162,98336076,Callao,347,2023-08-28,42
71309029,61684022,Callao,450,2023-06-13,32
86625822,66977806,Callao,301,2024-12-07,38
62714311,50097854,Callao,352,2024-04-20,40
72020637,88254937,Callao,499,2024-01-17,33
58350260,13530251,Callao,388,2024-06-22,30
29174907,50088406,Callao,385,2024-06-20,40
83341353,19640684,Callao,428,2023-12-15,35
81946732,64878854,Callao,340,2023-07-31,41
73868431,86320099,Chancay,168,2025-09-30,25
60933466,49960681,Callao,369,2024-10-28,41
40716001,88658594,Chancay,276,2025-10-23,20
29873120,46445233,Chancay,146,2025-04-14,22
91523657,78400555,Callao,391,2023-01-11,35
99401488,76330771,Callao,302,2024-08-26,40
29641865,51261553,Chancay,292,2025-08-17,20
91976801,58356411,Chancay,183,2025-10-15,22
65575318,76858649,Callao,336,2024-04-23,30
22388621,53725906,Callao,342,2023-05-29,34
77987070,86756874,Chancay,299,2025-06-18,25
23081836,77012778,Callao,333,2023-05-26,45
36836214,87146412,Callao,401,2023-04-14,33
82202901,89111370,Callao,396,2024-05-17,36
63516361,19707781,Callao,463,2023-08-27,37
68026659,60705301,Callao,416,2023-01-18,45
24730866,86638945,Callao,353,2024-07-02,39
28006806,81313408,Callao,457,2024-05-01,43
76293664,32884949,Callao,425,2024-06-12,44
27669165,87304536,Callao,383,2023-01-19,34
46047305,85241076,Chancay,167,2025-06-27,23
47011877,76679590,Callao,337,2023-08-02,31
88412162,95487007,Callao,445,2024-11-14,32
86097025,64268327,Callao,432,2024-01-30,31
43374372,98309229,Chancay,125,2025-01-10,21
79434687,26026000,Callao,405,2024-10-03,38
34669495,34812200,Callao,410,2024-08-12,38
30129927,18594222,Callao,496,2023-12-18,32
78895880,82550418,Callao,385,2023-02-17,42
82267086,21027468,Callao,418,2023-02-19,34
60338999,71143382,Callao,352,2023-01-04,30
64712813,29864715,Callao,393,2024-10-08,45
80028906,96015735,Callao,316,2023-11-04,40
33463655,89720795,Callao,401,2024-05-02,37
57201820,60935814,Callao,349,2023-04-15,44
92067580,57765494,Callao,494,2024-02-23,44
31185141,94069759,Callao,468,2024-09-11,41
67955121,90451798,Callao,387,2024-01-09,32
38772015,99312578,Callao,323,2024-12-23,34
55043866,68769757,Callao,398,2023-09-14,41
68842926,47900654,Callao,435,2023-09-14,37
78832115,16473207,Callao,490,2023-12-04,31
85765572,76511672,Chancay,284,2025-02-26,25
54159876,95147242,Callao,401,2023-08-05,31
22112001,37559413,Chancay,237,2025-10-06,24
59944911,11340457,Callao,458,2023-04-06,38
63505941,93174322,Callao,331,2023-06-06,45
87714882,58397782,Chancay,103,2025-06-03,25
60578285,86098884,Chancay,258,2025-06-10,23
74310009,51215753,Chancay,265,2025-07-30,20
24083481,12053796,Chancay,294,2025-11-24,23
49725386,22084402,Callao,381,2024-02-02,38
88270195,31171508,Callao,483,2023-02-02,43
80783692,48049712,Chancay,211,2025-06-30,23
99433037,21889243,Chancay,110,2025-03-10,19
98376086,72459728,Chancay,225,2025-07-02,22
99375048,51898201,Callao,458,2024-04-16,35
94370238,59378772,Callao,471,2023-06-05,43
35500581,32111997,Chancay,130,2025-12-08,18
24831587,32915756,Callao,430,2023-03-28,43
85824902,48878231,Callao,322,2024-02-13,42
42731468,97901281,Callao,492,2024-10-26,40
84727602,78826482,Callao,407,2023-10-25,34
58303801,66727093,Callao,429,2024-03-14,35
91441553,21234320,Callao,357,2024-07-03,36
32273273,86295560,Chancay,124,2025-07-18,24
63208427,17674341,Callao,464,2023-12-23,38
62574662,65441080,Callao,360,2024-01-29,34
52859275,69952884,Chancay,108,2025-10-05,19
11275426,88759091,Chancay,125,2025-12-30,24
48880960,33354557,Callao,437,2023-09-21,41
87009546,31682135,Callao,384,2023-01-27,43
21065895,50598378,Callao,316,2024-03-18,42
77174108,68198919,Chancay,140,2025-02-07,25
93946376,40645317,Callao,447,2024-09-25,32
58209061,82237093,Callao,488,2024-09-07,32
69477227,52179607,Callao,404,2024-06-28,35
53022979,23401327,Chancay,269,2025-01-03,18
42685057,93657274,Chancay,235,2025-01-01,24
13517182,13687421,Chancay,154,2025-08-01,22
25267592,36429041,Callao,371,2024-05-10,43
63465998,82184333,Chancay,185,2025-04-11,21
50505775,50169588,Callao,389,2023-12-06,31
12867881,80751308,Callao,404,2023-05-31,35
88016837,45266405,Callao,383,2024-08-06,37
57902254,37642801,Callao,424,2023-11-19,32
67533164,18418980,Chancay,143,2025-12-06,22
31936662,66692008,Chancay,138,2025-08-18,21
75523224,71914242,Callao,379,2024-12-05,36
73682829,72740920,Callao,333,2024-01-16,33
55430939,82016718,Chancay,281,2025-02-24,21
21331245,52453095,Callao,465,2024-11-07,37
77212418,85222723,Callao,320,2024-06-21,34
72496406,16450288,Chancay,167,2025-07-04,21
74584370,79628508,Callao,397,2024-08-05,35
97142844,99200291,Callao,318,2024-12-26,31
70468518,80449283,Callao,497,2023-09-16,42
59295881,78054780,Chancay,180,2025-10-10,18
69522735,61276373,Chancay,167,2025-04-03,18
33611474,44759355,Chancay,110,2025-01-08,23
80170343,82174245,Chancay,207,2025-08-16,24
10665852,26131431,Callao,413,2024-03-19,33
71025997,65801479,Chancay,122,2025-03-07,22
28249021,24244569,Callao,363,2023-09-26,39
19168768,23541238,Chancay,279,2025-07-15,23
77955152,88831085,Callao,446,2023-07-09,32
41674935,72216072,Callao,471,2023-07-01,44
20687001,12626668,Chancay,139,2025-12-12,20
54797231,82606182,Callao,335,2024-07-16,43
78361545,79081862,Callao,475,2023-11-18,31
32318856,46837048,Callao,492,2024-07-09,34
67707489,17787198,Callao,441,2023-09-09,45
20968980,19860325,Callao,320,2024-04-22,30
46458253,29061148,Callao,418,2023-07-20,42
82162801,39730729,Callao,400,2023-04-26,45
88584331,77643956,Callao,492,2023-05-19,30
94336209,16315071,Callao,304,2024-07-02,45
26298992,51210454,Chancay,152,2025-01-16,21
