id_proveedor,pais
48231679,Australia
15457267,Rusia
21374541,Japón
69417470,Indonesia
12181177,Perú
14809102,Brunei Darussalam
17286489,Japón
49645680,México
20155089,Chile
83082544,Canadá
20159492,Malasia
78502445,Malasia
51654321,Chile
26387860,Papúa Nueva Guinea
89058516,Hong Kong
47587492,China
65782079,Vietnam
27826804,Corea del Sur
69297716,Canadá
98633116,Indonesia
51980972,Malasia
89989183,Tailandia
37189377,Filipinas
84203866,Tailandia
14623621,Singapur
28558503,Filipinas
48154966,Japón
27736999,Perú
91393693,Filipinas
33103117,Singapur
95239371,Hong Kong
77031072,Canadá
78890011,Rusia
58827980,Malasia
96857333,Australia
86757125,Canadá
97402821,Corea del Sur
46259176,México
43938127,Malasia
62052400,Papúa Nueva Guinea
81587751,Filipinas
89851738,Canadá
54520327,Malasia
60665224,Hong Kong
57363149,Corea del Sur
60361709,Indonesia
60243274,Rusia
10424209,Corea del Sur
40290632,Rusia
68246776,Australia
99099489,Perú
22125088,México
77331576,Singapur
35455036,Estados Unidos
11320704,Hong Kong
11204899,China
70284843,Vietnam
10753484,Hong Kong
42022992,Tailandia
91696246,Canadá
59908681,Australia
60845990,Canadá
33354398,China
78986685,Japón
96239307,Vietnam
34886163,Perú
16344195,Vietnam
64861290,Canadá
75878327,Canadá
49301295,Estados Unidos
54084719,Japón
63373739,Brunei Darussalam
14793100,México
83337264,Japón
10442320,Australia
19797590,Singapur
95682316,Hong Kong
98428401,Chile
35865121,Nueva Zelanda
95019913,Papúa Nueva Guinea
36324159,Nueva Zelanda
28438863,Brunei Darussalam
39398953,Australia
92593649,Vietnam
43302000,Papúa Nueva Guinea
20196435,Papúa Nueva Guinea
42418162,Malasia
53998277,Japón
44460750,Nueva Zelanda
49524586,Canadá
27854472,Tailandia
62170969,Nueva Zelanda
78370431,México
75887986,Singapur
74045878,Indonesia
60145805,Hong Kong
42314491,Nueva Zelanda
17461714,Malasia
16476708,Papúa Nueva Guinea
64912963,Perú
44008386,Corea del Sur
96509981,Japón
86504697,Chile
45425735,México
22577807,Brunei Darussalam
22768946,Perú
66359631,China
55662910,Hong Kong
27686410,Corea del Sur
98838257,Australia
86135689,Tailandia
34758515,Malasia
65810249,Malasia
67152298,Corea del Sur
47946056,Perú
54149537,Canadá
27540537,Filipinas
68337445,China
21057786,Rusia
33917247,Australia
26026693,Papúa Nueva Guinea
10920075,Perú
84256402,Nueva Zelanda
11221090,Malasia
62429031,Malasia
99404184,Indonesia
68013562,Rusia
64505816,Chile
67007573,México
12869920,Rusia
19771744,China
85702253,Perú
15124071,Canadá
60785725,Nueva Zelanda
71267507,Indonesia
71828025,Malasia
54317967,Estados Unidos
78049670,Vietnam
76111502,Chile
35147814,Filipinas
84100735,Rusia
29260874,Brunei Darussalam
58846835,Hong Kong
75785862,Rusia
83412101,Perú
30492477,Corea del Sur
60031377,Indonesia
98282056,Chile
94691231,Tailandia
95805754,Rusia
88559954,Tailandia
30906234,Singapur
47210616,Papúa Nueva Guinea
94387272,Papúa Nueva Guinea
78531978,Indonesia
41516333,Corea del Sur
44237913,Canadá
68771169,Brunei Darussalam
49475205,Filipinas
32818348,Rusia
85514371,Singapur
39940861,Indonesia
65176106,Brunei Darussalam
95678040,Japón
34873514,Australia
37692234,Corea del Sur
70889779,Rusia
98632453,Malasia
23217488,Brunei Darussalam
10016279,Indonesia
87685792,Australia
86686671,Filipinas
39259132,Brunei Darussalam
84389718,Tailandia
64644287,Nueva Zelanda
48906661,Japón
48562635,China
33485051,Australia
52596313,México
22228368,México
47451841,Estados Unidos
19565567,Vietnam
26289236,China
77853887,Hong Kong
99006870,Corea del Sur
17054274,Japón
36421128,Estados Unidos
68723526,Brunei Darussalam
78627284,Hong Kong
71223432,Filipinas
38000814,Tailandia
83317413,Nueva Zelanda
26950169,Singapur
42156074,Vietnam
27281572,Hong Kong
18254392,Australia
45841643,Tailandia
75159610,Tailandia
23530537,Australia
50484320,Perú
17400556,Perú
45648935,Tailandia
97096828,Chile
18289798,Filipinas
94045576,Australia
99955479,Perú
72697173,Vietnam
76483875,Canadá
48471995,Corea del Sur
10420427,Australia
11810671,Nueva Zelanda
47420914,Vietnam
56171020,Vietnam
89354408,Japón
81978395,Hong Kong
77635616,Corea del Sur
98336076,México
61684022,Papúa Nueva Guinea
66977806,Canadá
50097854,China
88254937,Filipinas
13530251,Vietnam
50088406,Nueva Zelanda
19640684,China
64878854,Perú
86320099,Papúa Nueva Guinea
49960681,Singapur
88658594,Canadá
46445233,Malasia
78400555,Vietnam
76330771,Rusia
51261553,Corea del Sur
58356411,Chile
76858649,Singapur
53725906,Canadá
86756874,Brunei Darussalam
77012778,Vietnam
87146412,Singapur
89111370,Indonesia
19707781,Rusia
60705301,Perú
86638945,Japón
81313408,Rusia
32884949,Japón
87304536,Perú
85241076,Japón
76679590,Corea del Sur
95487007,Vietnam
64268327,Indonesia
98309229,Tailandia
26026000,China
34812200,Indonesia
18594222,Chile
82550418,Chile
21027468,Corea del Sur
71143382,Brunei Darussalam
29864715,Canadá
96015735,Brunei Darussalam
89720795,Chile
60935814,Chile
57765494,Japón
94069759,Perú
90451798,Australia
99312578,China
68769757,Chile
47900654,Canadá
16473207,Papúa Nueva Guinea
76511672,Rusia
95147242,Perú
37559413,Indonesia
11340457,Papúa Nueva Guinea
93174322,Nueva Zelanda
58397782,Filipinas
86098884,Hong Kong
51215753,Filipinas
12053796,Hong Kong
22084402,Corea del Sur
31171508,Vietnam
48049712,China
21889243,Canadá
72459728,Vietnam
51898201,Canadá
59378772,México
32111997,Perú
32915756,Japón
48878231,Chile
97901281,Corea del Sur
78826482,Perú
66727093,Corea del Sur
21234320,Japón
86295560,Chile
17674341,Tailandia
65441080,Japón
69952884,Canadá
88759091,Estados Unidos
33354557,Vietnam
31682135,Australia
50598378,Perú
68198919,Chile
40645317,Australia
82237093,Canadá
52179607,Vietnam
23401327,Indonesia
93657274,Brunei Darussalam
13687421,Vietnam
36429041,Hong Kong
82184333,Nueva Zelanda
50169588,Rusia
80751308,Vietnam
45266405,Filipinas
37642801,Australia
18418980,Perú
66692008,Rusia
71914242,Canadá
72740920,Australia
82016718,Japón
52453095,Singapur
85222723,Brunei Darussalam
16450288,Singapur
79628508,Canadá
99200291,Rusia
80449283,Japón
78054780,Japón
61276373,Japón
44759355,Estados Unidos
82174245,Indonesia
26131431,Chile
65801479,Japón
24244569,Corea del Sur
23541238,Canadá
88831085,Nueva Zelanda
72216072,Papúa Nueva Guinea
12626668,Vietnam
82606182,Rusia
79081862,Corea del Sur
46837048,Hong Kong
17787198,Nueva Zelanda
19860325,Indonesia
29061148,Corea del Sur
39730729,Filipinas
77643956,Vietnam
16315071,Corea del Sur
51210454,Vietnam
10080086,Vietnam
24662779,China
34652190,China
47806696,Papúa Nueva Guinea
60075924,Corea del Sur
18258656,China
22130030,Rusia
47235914,Malasia
53109784,Singapur
90274576,Rusia
40820066,Singapur
56060776,Nueva Zelanda
76424593,Australia
30635074,Indonesia
58154486,Japón
45924865,Japón
55855247,Indonesia
49188108,Japón
13435584,Chile
73414123,Singapur
86439261,Singapur
55541870,Japón
52733354,Brunei Darussalam
49494044,Corea del Sur
12730192,Canadá
56415050,México
47409448,Estados Unidos
24141901,Papúa Nueva Guinea
12683693,Brunei Darussalam
16926234,Singapur
51348006,Papúa Nueva Guinea
59085485,Rusia
91659895,Tailandia
63871438,Perú
88374516,Brunei Darussalam
47068835,Estados Unidos
38170947,Brunei Darussalam
78058892,Tailandia
47250717,Indonesia
24207813,Singapur
25941711,Hong Kong
88426355,Corea del Sur
26431911,China
71486151,Nueva Zelanda
49930184,Japón
97772489,Brunei Darussalam
50679004,Brunei Darussalam
90010827,Indonesia
23247070,Chile
25256410,Canadá
37073231,Papúa Nueva Guinea
14945734,Corea del Sur
93669702,Chile
44156422,Rusia
27383957,Nueva Zelanda
82356364,México
55207340,Corea del Sur
86137363,Rusia
41347535,Canadá
34686404,Estados Unidos
25096041,Papúa Nueva Guinea
49096493,Nueva Zelanda
90679623,Canadá
52110276,Japón
72852331,Tailandia
30898788,Tailandia
93244418,Chile
63743578,Rusia
74037721,Perú
22277227,Hong Kong
63049291,Estados Unidos
38156167,Corea del Sur
66238867,Corea del Sur
86482503,Corea del Sur
37456984,Vietnam
14264022,Tailandia
29611425,Filipinas
53242349,Canadá
98456716,Tailandia
73919756,Brunei Darussalam
61962641,Rusia
57638417,Japón
40178347,Hong Kong
61389103,Brunei Darussalam
63514646,Vietnam
13047394,Filipinas
50294939,Corea del Sur
52935234,Vietnam
93299448,Vietnam
50174200,Japón
39064371,Chile
65092174,Chile
38049729,Hong Kong
14101178,Malasia
51368661,China
30283101,Brunei Darussalam
92608091,Indonesia
84350850,Filipinas
39816776,Tailandia
84222875,Japón
38426031,Filipinas
76048134,Perú
66931461,Singapur
45330611,Chile
89766578,Vietnam
51762416,Australia
34762808,Nueva Zelanda
99501518,Japón
58500450,Canadá
16835565,México
19337112,Filipinas
87457094,Indonesia
92363994,México
78892686,Tailandia
66742415,Canadá
40371465,China
80070334,Malasia
78828686,Perú
96370214,Indonesia
97124134,Malasia
94639652,China
26517748,Chile
30338296,Tailandia
45373166,Indonesia
19317267,Japón
69998757,Canadá
61165162,China
86346237,Japón
33193456,China
54984312,Papúa Nueva Guinea
84827355,Japón
94081433,Corea del Sur
41059555,Singapur
56419483,Singapur
42703410,Indonesia
48377761,Tailandia
40191228,Estados Unidos
33984031,Rusia
87262927,Malasia
58352627,Singapur
99664742,Tailandia
31322183,Filipinas
62791864,Brunei Darussalam
33283730,Chile
87352844,Rusia
43434368,Perú
51420699,Tailandia
67513590,Corea del Sur
75786553,Chile
43070347,Perú
11926587,Corea del Sur
83450605,Rusia
85264412,Indonesia
67791819,Nueva Zelanda
78512333,Estados Unidos
51392739,Hong Kong
30225379,Nueva Zelanda
52552187,Brunei Darussalam
19055073,México
74724902,Canadá
30501665,Brunei Darussalam
45732051,Brunei Darussalam
52817144,Indonesia
37021285,Canadá
69534022,China
43029147,Singapur
60433388,Estados Unidos
48954399,Vietnam
44025037,Rusia
30588237,Rusia
17528321,México
87451432,Hong Kong
17428704,Japón
66035324,Corea del Sur
47866718,Perú
45065462,Canadá
23298299,Vietnam
64880438,Rusia
85194390,México
91579755,Perú
53244842,Brunei Darussalam
84971810,Filipinas
57541657,Filipinas
30050759,Japón
49872694,Filipinas
89734010,Brunei Darussalam
25964871,Nueva Zelanda
35950126,Indonesia
49565897,Chile
24983369,Tailandia
51557849,Papúa Nueva Guinea
69380890,Rusia
83530435,Corea del Sur
91264418,China
50000495,Rusia
89184881,Canadá
73230152,Malasia
99159056,Chile
86438122,Filipinas
83171504,China
26595174,Japón
13035802,Nueva Zelanda
71152762,Perú
42194694,Tailandia
61363843,Canadá
90823151,Perú
18307676,Corea del Sur
44723415,Nueva Zelanda
61642960,Malasia
72436309,Vietnam
72832180,Rusia
67797770,Indonesia
78995486,Hong Kong
16228319,Tailandia
21473401,Tailandia
49603197,Australia
96929144,Corea del Sur
76095532,Estados Unidos
21714040,México
65371093,Japón
69564531,Corea del Sur
40934369,China
69130991,Singapur
24078639,Tailandia
20238180,Malasia
64215699,Hong Kong
63782743,Australia
73548090,Indonesia
35603669,Hong Kong
29662028,Corea del Sur
83200284,Indonesia
72237116,Canadá
60539454,Rusia
54911868,México
97905516,Tailandia
80349108,Vietnam
39977233,Canadá
40363136,Corea del Sur
29769237,Chile
11932788,Japón
98981579,Vietnam
97674205,Brunei Darussalam
37719200,Corea del Sur
75697635,Canadá
17352043,Corea del Sur
84550518,Corea del Sur
96758790,Nueva Zelanda
44467332,China
81921945,Vietnam
81982262,México
44057736,Rusia
12416606,Brunei Darussalam
65456237,Malasia
59787796,Vietnam
79577329,Filipinas
92273814,Malasia
73478247,Malasia
53279677,Filipinas
43147244,Tailandia
29212352,Brunei Darussalam
11457921,México
89373226,Malasia
31678796,México
77774663,Estados Unidos
69344067,Tailandia
88886638,Canadá
76867975,Indonesia
75875302,Tailandia
16037193,Nueva Zelanda
66358836,Hong Kong
87403071,Tailandia
38883583,Rusia
28312822,Hong Kong
69908887,Indonesia
76271877,Papúa Nueva Guinea
46495727,Indonesia
60643271,México
30653947,Malasia
76015393,Nueva Zelanda
89853597,Perú
92118442,Papúa Nueva Guinea
40258584,Corea del Sur
11959304,Canadá
39589055,Brunei Darussalam
87344016,Hong Kong
64917144,Brunei Darussalam
17601855,Japón
14818644,Singapur
32292144,Hong Kong
63028912,China
62430137,Filipinas
92296543,México
94512033,Nueva Zelanda
92896371,Singapur
27259875,Australia
22811528,Chile
60302482,Vietnam
29846556,China
82102412,Singapur
81578424,Vietnam
83248386,Estados Unidos
47509696,Hong Kong
92717713,Estados Unidos
72144761,Filipinas
85227449,Rusia
34163423,Japón
91953322,Brunei Darussalam
61683686,Papúa Nueva Guinea
70345922,Hong Kong
50624502,Indonesia
11083031,Papúa Nueva Guinea
89899923,Canadá
45605020,Japón
70477686,Canadá
54965888,México
56257745,Vietnam
49433619,Estados Unidos
69492058,Filipinas
13879224,Corea del Sur
97856305,Chile
65043742,Perú
96528468,Chile
78379662,Perú
78514609,Malasia
11789158,Papúa Nueva Guinea
65792700,Hong Kong
51733191,Perú
91619591,Brunei Darussalam
14545730,Perú
55406456,Tailandia
25902370,Tailandia
48972575,Corea del Sur
94218525,Australia
42847211,Estados Unidos
63585306,Malasia
53525688,Canadá
71653672,Chile
31911562,Tailandia
40379605,Brunei Darussalam
82257721,China
23992820,Tailandia
67326022,Chile
16720862,Japón
51062390,Australia
23194481,Hong Kong
72018403,México
54900479,Singapur
44021074,Singapur
91313596,Papúa Nueva Guinea
65004466,Japón
70315621,China
38125950,Brunei Darussalam
56421234,Perú
39278381,México
60483134,Australia
52136822,Canadá
18331158,Rusia
32957830,Japón
24900120,México
68970685,Rusia
41937068,Nueva Zelanda
20883585,Canadá
90757591,Malasia
28355819,Papúa Nueva Guinea
67881611,China
79293601,Perú
85752949,Japón
97694481,Brunei Darussalam
97642160,Filipinas
10844559,Brunei Darussalam
81273546,Vietnam
52735722,Nueva Zelanda
38090263,Canadá
45667463,Estados Unidos
55606391,Filipinas
50560803,Hong Kong
77583463,Australia
70051243,Nueva Zelanda
40586148,Rusia
63131302,Australia
82969697,Corea del Sur
12926295,Canadá
97172097,Vietnam
56028464,Rusia
65048611,Hong Kong
90163677,Corea del Sur
56583562,Filipinas
81858980,Japón
66804170,México
11793828,Nueva Zelanda
99796730,Malasia
25518301,Tailandia
60236295,Chile
75476229,Vietnam
66937291,Singapur
77053130,Filipinas
13749829,Papúa Nueva Guinea
91176458,Chile
25367344,México
47614106,China
94668414,Rusia
21074208,Perú
53573303,Chile
52342415,Filipinas
66267664,Singapur
36731295,Japón
74810579,Corea del Sur
64573215,Corea del Sur
58824255,Rusia
64005016,Vietnam
93069557,Filipinas
16350566,Papúa Nueva Guinea
22612903,Rusia
62056796,China
47092651,Chile
53996716,China
28816326,Tailandia
58935642,Perú
87574913,Hong Kong
63702337,Vietnam
95735136,Japón
53285312,Hong Kong
86419083,China
87242001,Estados Unidos
35535782,Japón
99606653,México
94097781,Nueva Zelanda
64010392,Canadá
31406027,Rusia
32641892,Estados Unidos
96625043,Vietnam
78663210,Australia
10498768,China
25102300,Estados Unidos
12160554,Estados Unidos
93829890,Estados Unidos
59953450,Rusia
51934222,Estados Unidos
44754823,Chile
39453571,Australia
25540673,Vietnam
50483527,Canadá
92659285,Australia
36311272,Australia
55024184,México
79252961,Perú
86747334,Singapur
85282221,Japón
50358713,Japón
80868081,Indonesia
25250429,Nueva Zelanda
54118209,Papúa Nueva Guinea
27710883,Nueva Zelanda
66656987,Vietnam
34521386,Hong Kong
84047714,Singapur
87246905,Corea del Sur
99734755,Papúa Nueva Guinea
45853602,Perú
27826501,Nueva Zelanda
11786173,Filipinas
70933882,Rusia
52464761,Brunei Darussalam
54396626,Papúa Nueva Guinea
49347889,Chile
80052965,Estados Unidos
48252411,Papúa Nueva Guinea
54390318,Rusia
83536016,Malasia
81254560,México
43406786,Tailandia
93835277,Papúa Nueva Guinea
42203639,Perú
65240586,Tailandia
63955328,Chile
76083041,Tailandia
62947439,Canadá
16966991,Australia
99900578,México
53110755,Corea del Sur
30086124,Malasia
10410009,Estados Unidos
97626689,Perú
26960244,Filipinas
23141169,México
53734682,Malasia
55080351,Brunei Darussalam
85708090,Canadá
89119547,China
86546491,Perú
91216258,Singapur
10145769,Chile
38805182,Indonesia
55444331,Indonesia
96685156,Filipinas
47858920,Rusia
70099246,Papúa Nueva Guinea
33645798,Chile
75681265,Hong Kong
71723480,Tailandia
87428937,Tailandia
19002948,Rusia
47537068,Estados Unidos
82872717,Rusia
32130570,Australia
17401013,Singapur
35623000,México
87362534,Australia
79929840,Corea del Sur
73573387,México
21677268,Singapur
84690099,Perú
92925972,Indonesia
70716641,Perú
48467469,Singapur
65800044,Tailandia
46044658,Malasia
98126071,Indonesia
40743753,Filipinas
56681867,Tailandia
46093332,Vietnam
62777236,Nueva Zelanda
75336599,Filipinas
74993842,Chile
52574734,Perú
97291191,Malasia
23554682,Nueva Zelanda
61833219,Tailandia
28888022,México
33641531,Nueva Zelanda
62330439,Vietnam
93253647,China
47930883,Papúa Nueva Guinea
80507396,Hong Kong
54888547,Hong Kong
78754751,China
96949558,Japón
54108466,Singapur
52280733,Papúa Nueva Guinea
33132228,China
34151745,Tailandia
37242612,Perú
37251692,Perú
57519784,Corea del Sur
21438686,Brunei Darussalam
41968267,Hong Kong
29540051,Filipinas
19560931,Japón
70143416,Estados Unidos
66911771,México
89419442,Vietnam
21460511,Hong Kong
13014505,Filipinas
88395242,Tailandia
45528239,Nueva Zelanda
59311325,Australia
41670485,Japón
49658600,Hong Kong
75893088,Rusia
40184768,Estados Unidos
35169664,México
17027086,Rusia
68064656,Tailandia
89781530,Singapur
31832221,Hong Kong
83063845,Singapur
58166871,Japón
81715039,Malasia
57767429,Malasia
65744097,Filipinas
64640272,Australia
71035993,Indonesia
65561912,Hong Kong
81328721,Indonesia
87396676,Singapur
58960725,Rusia
16579582,Vietnam
34859971,Chile
73227099,Tailandia
70983205,Corea del Sur
86753711,Perú
25623829,Chile
58558219,Vietnam
90520640,Japón
88656581,Indonesia
70462403,Filipinas
31840008,Hong Kong
66546160,Indonesia
69404616,Singapur
60701118,Nueva Zelanda
31057399,Indonesia
58581771,Australia
73844846,Chile
65965074,Perú
70777602,México
22954135,Brunei Darussalam
43156922,China
58814392,Tailandia
12504685,Papúa Nueva Guinea
26366332,Papúa Nueva Guinea
89192142,Estados Unidos
45646608,Tailandia
97182369,Hong Kong
47782860,Brunei Darussalam
20413552,Filipinas
46002826,Malasia
28732408,Hong Kong
48222030,Estados Unidos
21045435,Singapur
71891358,Canadá
41968746,Filipinas
67433752,Papúa Nueva Guinea
53802090,Tailandia
55853632,Indonesia
72192650,Estados Unidos
84310323,Papúa Nueva Guinea
87417358,Perú
65104633,Papúa Nueva Guinea
93807430,China
28626025,Canadá
34008454,Tailandia
68693769,Rusia
41548560,Perú
57736116,Chile
50935056,Hong Kong
16244690,Australia
42415222,Estados Unidos
58094524,Hong Kong
27818230,Hong Kong
98505711,Tailandia
90105256,Brunei Darussalam
93105798,Corea del Sur
54418550,Filipinas
66767066,México
94842780,Singapur
85199778,Japón
52809136,Tailandia
74594046,Perú
63876272,Canadá
78452189,Singapur
89014338,Singapur
27659027,Papúa Nueva Guinea
47620476,China
83331331,México
16887800,Estados Unidos
49862979,Brunei Darussalam
27103487,China
90070691,Papúa Nueva Guinea
99705300,Hong Kong
48900665,Filipinas
46670004,Tailandia
10426239,Japón
31002039,Indonesia
71159834,Rusia
61185185,Japón
53849470,Rusia
13344908,Hong Kong
63769220,Nueva Zelanda
87403601,Tailandia
13372292,Chile
86083405,Singapur
68964784,Hong Kong
61865071,Singapur
95622739,Vietnam
73352796,Estados Unidos
84561792,Canadá
65936067,Tailandia
58151294,Malasia
79773036,Papúa Nueva Guinea
39424047,Canadá
38770630,China
88533124,Brunei Darussalam
82176764,Tailandia
31680182,Filipinas
41177616,Corea del Sur
13587802,Hong Kong
38075157,Japón
68167240,Nueva Zelanda
50654081,Chile
67300088,Malasia
96138440,México
22386884,Rusia
56929592,Australia
23408073,Chile
65671415,Rusia
44674675,Brunei Darussalam
80095342,Australia
47598957,Singapur
23880724,Canadá
19967604,Filipinas
65776391,Singapur
23033217,China
47213974,Indonesia
47739992,Hong Kong
39187397,Nueva Zelanda
20853501,Australia
80135790,Tailandia
93796413,Filipinas
72955342,Tailandia
11595453,Tailandia
12076370,Chile
18504513,Nueva Zelanda
82388925,Hong Kong
34340594,Vietnam
76180392,Chile
71511586,Chile
42967719,Corea del Sur
48170634,Australia
29018412,Brunei Darussalam
87758859,Brunei Darussalam
96943251,Brunei Darussalam
84347595,Estados Unidos
86393583,Indonesia
84926041,Singapur
42469966,Chile
28558681,Papúa Nueva Guinea
36929317,Singapur
92921961,Chile
81557762,Singapur
94501625,Australia
68666361,Filipinas
17160635,Canadá
12392485,Nueva Zelanda
89801179,Indonesia
27004976,Australia
25771050,Brunei Darussalam
79516500,Hong Kong
85001234,Vietnam
92302565,Vietnam
95597442,Malasia
93136985,Japón
95257920,Chile
88258779,Filipinas
40594730,Filipinas
64597089,Corea del Sur
39808683,Brunei Darussalam
60879601,Indonesia
25288326,China
62200323,Japón
65990945,Singapur
81742697,Estados Unidos
84947954,Nueva Zelanda
31917683,China
58864380,Rusia
25456576,Japón
50870733,Indonesia
75412477,Papúa Nueva Guinea
46090296,Brunei Darussalam
76111101,Filipinas
28212925,Perú
35100528,Malasia
25008573,Malasia
43257986,Perú
37309329,Nueva Zelanda
72773607,Nueva Zelanda
69724627,Malasia
26064501,Estados Unidos
18754981,Chile
13117826,Australia
75982598,Corea del Sur
78608312,Papúa Nueva Guinea
17450473,Vietnam
93067424,Singapur
28922162,Brunei Darussalam
46665413,Brunei Darussalam
85257242,Malasia
92701660,Chile
44589290,China
76953575,Chile
87121220,Canadá
88511523,Chile
13009413,Filipinas
77246677,Filipinas
32210516,Brunei Darussalam
42510403,Rusia
18205357,Nueva Zelanda
12796052,Estados Unidos
71655584,Rusia
72518131,Indonesia
42005511,Estados Unidos
86833673,Papúa Nueva Guinea
13940803,Singapur
20576644,Tailandia
60741984,Perú
18428670,Japón
35456484,México
75877825,Estados Unidos
76292021,Singapur
58994841,Malasia
48740956,Rusia
35607497,Malasia
85095302,Singapur
79492274,Canadá
67149163,México
28651697,Singapur
14084631,Brunei Darussalam
52575137,México
15197566,Nueva Zelanda
77045416,China
50997268,Nueva Zelanda
94496118,Corea del Sur
92872033,Filipinas
15451664,Japón
48078782,Perú
56988864,Malasia
60464020,Perú
16094569,Indonesia
95399020,Chile
62053471,Papúa Nueva Guinea
76072444,México
31624041,Indonesia
38410471,Hong Kong
44246836,Canadá
79059902,Malasia
23287589,Malasia
53947132,Singapur
31266245,Perú
28985228,México
23146968,Papúa Nueva Guinea
39549512,China
76802508,Papúa Nueva Guinea
77274544,China
59392375,México
65359368,Estados Unidos
61675355,Hong Kong
93159059,Perú
15812691,Hong Kong
31226331,Tailandia
14305188,Rusia
25229082,Estados Unidos
46176477,Chile
39201488,Nueva Zelanda
37466464,Tailandia
15616951,Singapur
83535045,Estados Unidos
77425795,Papúa Nueva Guinea
66928238,Perú
92290778,Filipinas
47012256,Vietnam
32882639,Canadá
34788753,Rusia
97561494,Brunei Darussalam
56134791,Filipinas
44886246,Canadá
95029969,Rusia
48213337,Australia
45548583,Rusia
25829126,Estados Unidos
73719794,Australia
15702321,México
53463590,Filipinas
58364081,Malasia
92142936,Australia
19255682,Chile
26475308,China
69260737,Australia
87430790,Perú
86703076,Malasia
38936989,Papúa Nueva Guinea
19755378,Filipinas
35205969,Estados Unidos
20596310,Australia
88125801,Australia
82997175,Malasia
13903182,Nueva Zelanda
24405132,Indonesia
68092582,Papúa Nueva Guinea
51333348,Australia
18515711,Perú
72231111,Vietnam
42940105,Japón
66498817,México
40227169,Japón
83831291,Corea del Sur
42336010,Nueva Zelanda
15364853,Estados Unidos
31589174,Vietnam
38402654,Hong Kong
28564412,China
94978105,Japón
33971368,Malasia
93728079,México
99779216,Australia
68625839,Tailandia
17188950,Rusia
94920655,Brunei Darussalam
95844750,Perú
17392120,Japón
94629260,Chile
65060755,Nueva Zelanda
11970271,Estados Unidos
31775503,Rusia
85101572,Tailandia
18347242,Estados Unidos
79776256,Tailandia
86904175,Estados Unidos
52214180,Nueva Zelanda
23802015,Estados Unidos
83980656,Singapur
58750589,Estados Unidos
80660716,Vietnam
36547937,Canadá
24810337,Australia
15974171,Tailandia
44768174,Estados Unidos
49033067,Filipinas
89968903,Corea del Sur
24882095,Filipinas
32537885,Corea del Sur
44825836,Hong Kong
23484364,México
72443988,Corea del Sur
28927203,Singapur
77063386,Perú
64211038,China
69085487,Japón
97692329,Corea del Sur
80576072,Filipinas
12408229,Corea del Sur
13370278,Perú
69634808,Vietnam
20914631,Indonesia
48586442,Singapur
44751514,Malasia
75778879,Tailandia
59324706,Nueva Zelanda
19136566,Australia
47185533,Rusia
49679482,Tailandia
64023737,Australia
61767211,Vietnam
20942018,Rusia
76588350,Papúa Nueva Guinea
46746865,China
53685756,Papúa Nueva Guinea
85600621,Chile
10108081,Estados Unidos
17064901,Estados Unidos
89629047,Brunei Darussalam
14332682,Canadá
57398874,Indonesia
67488775,Chile
59274958,Chile
55240607,Tailandia
73017676,Rusia
88764336,Malasia
30882727,Vietnam
40160583,Tailandia
67873227,Filipinas
61522634,Nueva Zelanda
63247034,Filipinas
24787011,Papúa Nueva Guinea
27758637,Filipinas
71573978,Vietnam
53213836,Chile
45149819,Estados Unidos
74256035,Estados Unidos
90400303,Vietnam
54077247,Brunei Darussalam
52005012,Vietnam
25658329,Canadá
98346792,Singapur
51522478,Papúa Nueva Guinea
95215875,Vietnam
91236871,Perú
53021952,Filipinas
20741018,Brunei Darussalam
39362859,Estados Unidos
24893731,Hong Kong
99749088,Rusia
51670558,Indonesia
74211538,Brunei Darussalam
54251275,Japón
77147475,Filipinas
53523136,Vietnam
53313688,México
74587589,Perú
40269669,Vietnam
87934504,Singapur
39966331,Nueva Zelanda
87529669,Singapur
91569054,Chile
29007362,Tailandia
54130799,Japón
25255021,Japón
22382524,Australia
75520877,Canadá
15784019,Singapur
95021797,Malasia
22265738,Brunei Darussalam
41229414,México
83946510,Estados Unidos
48118218,Singapur
38233917,Chile
70076088,Malasia
80379112,Perú
60664286,Filipinas
83831575,China
42581930,Japón
14097360,Filipinas
68219765,Singapur
52879852,Australia
60616153,Brunei Darussalam
85751987,Estados Unidos
96985462,Rusia
54120907,Singapur
22173577,Papúa Nueva Guinea
51489460,Australia
66119476,Tailandia
45158369,Australia
36521260,Vietnam
60922767,Malasia
13973936,Hong Kong
92630440,Perú
25143958,Chile
31939010,Singapur
76577871,Perú
98589596,Brunei Darussalam
91888002,Malasia
36752734,Filipinas
47318818,Tailandia
69339801,Japón
21349239,Indonesia
97081082,Canadá
18520304,Nueva Zelanda
89266832,Perú
19861764,Filipinas
86751093,Estados Unidos
14187855,Vietnam
76323936,Japón
92952957,China
68279014,Chile
92087793,Corea del Sur
56376898,Corea del Sur
46119939,Chile
50753666,Indonesia
72603205,Japón
27426430,Tailandia
10012019,Australia
48767354,Filipinas
13084518,Hong Kong
18695238,Filipinas
70043716,Hong Kong
38397009,Estados Unidos
37517676,Tailandia
52000894,Tailandia
92591009,Hong Kong
99477462,Malasia
80059426,Rusia
70810721,China
94997519,Vietnam
88984404,México
13764339,Papúa Nueva Guinea
49844607,Brunei Darussalam
44047610,Japón
90646902,Perú
86474893,Tailandia
15748476,México
94791620,Malasia
14737983,Vietnam
59511733,Chile
